,county,state,fips,year,population_all,population_65,income_median_house_65,income_median_house_all,per_poverty_all,per_poverty_65,per_male_all,per_hear_diffi_65,per_vision_diffi_65,per_cog_diffi_65,per_ambu_diffi_65,per_selfCare_diffi_65,per_indeLive_diffi_65,per_oneRace_white_all,per_oneRace_baa_all,per_oneRace_aian_all,per_oneRace_asian_all,per_oneRace_nhopi_all,per_oneRace_other_all,per_twoRace_over_all,per_male_65,per_high_65,per_bachelor_65,per_employment_65,per_veteran_65,per_stamp_house_all,per_insured_65
22,Jackson , Oregon,41029,2010,195828.0,36579,30673,40177,0.1487677765222975,0.07152134862512091,0.4879672299027138,0.184,0.053,0.09,0.223,0.10400000000000001,0.146,0.8289774700247156,0.10664460649141083,0.002497089282431521,0.01845497068856344,0.0,0.03101701493147048,0.012408848581408177,0.4249706115530769,0.86,0.235,0.13383373443779215,0.2280618059542361,0.18257103597192914,0.9971258808898716
23,Josephine , Oregon,41033,2010,923427.0,18530,30079,36626,0.1732887249993895,0.101934770591487,0.48665297741273106,0.187,0.059000000000000004,0.14400000000000002,0.225,0.091,0.16699999999999998,0.5796971498559171,0.30834814230036595,0.004773522974745161,0.04626245496395492,0.00016460424050845384,0.036721906550274144,0.024032219114234258,0.4536967080410146,0.83,0.149,1.1273483860766322,2.627406460928224,0.2246986715152937,0.9962410171365396
24,Klamath , Oregon,41035,2010,195036.0,11170,30801,37660,0.15728726966869674,0.09677708146821844,0.497991967871486,0.161,0.065,0.11800000000000001,0.22899999999999998,0.07,0.14800000000000002,0.6701173116757931,0.2989345556717734,0.000240981152197543,0.009295719764556287,0.0,0.008957320699768248,0.012454111035911321,0.4313339301700985,0.841,0.15,0.33163104279319605,0.6170436171888988,0.24088173446450584,0.986481647269472
25,Lane , Oregon,41039,2010,293227.0,52504,34100,40276,0.19338659874744868,0.08398085531032612,0.491353001017294,0.183,0.073,0.129,0.24100000000000002,0.114,0.17,0.6668997056887668,0.06095618752706947,0.07430079767552103,0.0818001070842726,0.02178516985134384,0.01523393139103834,0.07902410078198803,0.4293768093859515,0.8740000000000001,0.263,0.11445034494514705,0.17588928725430447,0.21289926374695528,0.9990505164028136
26,Linn , Oregon,41043,2010,98314.0,18197,31131,42900,0.1873845069575157,0.0895752047040721,0.4969818913480885,0.213,0.079,0.13,0.23600000000000002,0.053,0.124,0.7812315641719388,0.041987916268283264,0.07901214476066483,0.031114592021482188,0.004333055312569929,0.00835079439347397,0.05396993307158696,0.4313348354124306,0.812,0.14800000000000002,0.1040571324943672,0.16599976094960708,0.18732001143133506,0.9875803703907238
27,Marion , Oregon,41047,2010,89737.0,40896,38564,44570,0.17929912489011926,0.05514083806111277,0.4969818913480885,0.17300000000000001,0.065,0.114,0.21,0.094,0.139,0.8546084669645743,0.008781216220733922,0.05277644672765972,0.009382974692713151,0.0013818157504708202,0.0033319589466998005,0.06973712069714834,0.41038243348982784,0.863,0.213,0.040023544600938966,0.06049172574334899,0.2096863057185584,0.9866129192793868
28,Multnomah , Oregon,41051,2010,71676.0,77933,32824,48043,0.18226388425968826,0.10875125544024104,0.4954591321897074,0.161,0.09699999999999999,0.127,0.257,0.11699999999999999,0.212,0.2518695239689715,0.0008789552988448016,0.735629778447458,0.0032786427814052127,0.0014788771694849046,0.002385735811150176,0.004478486522685418,0.3639408209615952,0.841,0.294,0.014055055393735643,0.019846488701833625,0.20609481559954976,0.9924338801473048
29,Polk , Oregon,41053,2010,93359.0,11210,40174,48809,0.17730048148048524,0.08251561106155217,0.4908350305498982,0.192,0.066,0.08800000000000001,0.20600000000000002,0.084,0.12300000000000001,0.9346929594361548,0.011375443181696462,0.003020597907004145,0.007080195803296952,0.0,0.02389699975363917,0.01993380391820821,0.4306868867082962,0.8370000000000001,0.249,0.1608090036574487,0.276154422925959,0.15549066638857026,0.9977698483496876
30,Umatilla , Oregon,41059,2010,131789.0,9666,35143,44107,0.14287503130478338,0.0603867465792152,0.524488825487399,0.156,0.062,0.094,0.183,0.081,0.131,0.8297202346174567,0.040974588167449484,0.009985658894141393,0.017482490951445114,0.0032020881864192005,0.06420869723573287,0.03442624194735524,0.4591351127663977,0.825,0.116,0.29139194165114835,0.34520646503207114,0.2374061183366917,0.9725206377926044
31,Washington , Oregon,41067,2010,134651.0,52817,41197,60489,0.09238356373053047,0.06944738921763266,0.4921279837480955,0.13,0.047,0.10400000000000001,0.19399999999999998,0.081,0.168,0.611046334598332,0.012602951333447208,0.26906595569286523,0.015001745252541757,0.0017452525417560956,0.055484177614722505,0.03505358296633518,0.3886627411628832,0.8959999999999999,0.312,0.04045113158642104,0.048619369161444236,0.10225748265310736,0.9832501301054336
32,Yamhill , Oregon,41071,2010,3827371.0,13248,40289,50297,0.14992565845369585,0.06989734299516909,0.5090819833087875,0.212,0.064,0.141,0.31,0.113,0.217,0.8102883153997875,0.051456469728176336,0.01801837344746564,0.03391048320113205,0.001962182396219233,0.05768790117289387,0.026676274654325385,0.4257246376811594,0.862,0.19,5.641963183801329,7.7370790120018125,0.17965952450836514,1.0
33,Adams , Pennsylvania,42001,2010,200181.0,15774,39689,55652,0.10232163485621402,0.04135941006732927,0.4877049180327869,0.13699999999999998,0.069,0.047,0.22699999999999998,0.061,0.122,0.9135232614483892,0.008792043200903179,0.023833430745175608,0.011969167903047742,0.00045958407641084816,0.01704457465993276,0.024377937966140642,0.4447191581082793,0.768,0.182,0.3770367383035374,0.38406731228604013,0.062224101926991085,0.9973709522282784
34,Allegheny , Pennsylvania,42003,2010,107551.0,205137,30795,47505,0.12001319132923782,0.08561923039918168,0.4788952579468474,0.129,0.054000000000000006,0.078,0.217,0.07400000000000001,0.157,0.5131983896012124,0.004128274028135489,0.4302052049725247,0.002993928461846008,0.005374194568158362,0.015722773381930434,0.0283772349861926,0.3620848506120301,0.831,0.201,0.013011795619512814,0.02386352201699352,0.11034860003351367,0.9992910638599548
35,Armstrong , Pennsylvania,42005,2010,157845.0,12659,24809,43695,0.13391540494371526,0.08144403191405324,0.4905756495160468,0.204,0.071,0.16,0.33799999999999997,0.168,0.27399999999999997,0.6397858658810859,0.2562957331559441,0.007817795939054134,0.02563274098007539,0.0,0.03966549463080871,0.030802369413031768,0.4234931669168181,0.7490000000000001,0.063,0.23941716130816024,0.5524263275140215,0.15453388932080006,1.0
36,Beaver , Pennsylvania,42007,2010,71720.0,31781,28670,43898,0.16111542829816486,0.08394645577415487,0.4855967078189301,0.188,0.065,0.07400000000000001,0.19,0.063,0.12300000000000001,0.9538343558282208,0.005702732849972114,0.015462911321807028,0.0005298382598996097,0.0018544339096486333,0.00224484104852203,0.020370886781929727,0.3960542462477581,0.7709999999999999,0.095,0.05847094805072212,0.11635515559611087,0.16512394325834648,1.0
37,Berks , Pennsylvania,42011,2010,982154.0,59671,31557,51759,0.1413736145960736,0.0651397611131634,0.4900560938296787,0.14,0.039,0.08800000000000001,0.237,0.063,0.146,0.8083661014464126,0.03447320888577555,0.03255497610354385,0.026516208252473646,0.0011067510797695675,0.07080254216752159,0.02618021206450313,0.4123275963198204,0.736,0.139,0.32250717226123243,0.5924262861691609,0.12391118207160284,0.9972206097067569
38,Blair , Pennsylvania,42013,2010,955775.0,22442,27700,42990,0.12290115139143275,0.0827847979628117,0.4908350305498982,0.184,0.07400000000000001,0.11599999999999999,0.253,0.105,0.17600000000000002,0.20839004995945692,0.01959352358034056,0.001863409275195521,0.4445136146059481,0.0959001857131647,0.009523161832021136,0.22021605503387304,0.4067819267444969,0.778,0.071,1.0747677524284822,1.8586122794314237,0.14845234211586805,0.9983183587181088
39,Bucks , Pennsylvania,42017,2010,383842.0,91328,40138,70999,0.06153110468095072,0.05644352831187555,0.4905756495160468,0.14400000000000002,0.059000000000000004,0.08800000000000001,0.205,0.081,0.163,0.7537710828934823,0.04575841101286466,0.052849870519640886,0.016988761000620047,0.005322502488002878,0.09816539096815878,0.02714398111723053,0.4115386299929923,0.836,0.233,0.11974888603714084,0.1503963968114926,0.039280013017111336,0.9963279604410952
40,Butler , Pennsylvania,42019,2010,76182.0,28350,31769,54256,0.0883837676417362,0.05173423093809454,0.4936708860759494,0.183,0.054000000000000006,0.08900000000000001,0.203,0.071,0.126,0.8421805675881442,0.1174818198524586,0.002677797905016933,0.01296894279488593,0.0,0.012443884382137513,0.012246987477356856,0.4151322751322751,0.8640000000000001,0.17800000000000002,0.06369997566137567,0.08568929862433862,0.07958272469200453,0.9982072296209572
41,Cambria , Pennsylvania,42021,2010,200272.0,27457,27727,41220,0.12904288014049467,0.07149307645996388,0.4897959183673469,0.14300000000000002,0.062,0.08,0.247,0.081,0.163,0.887148478069825,0.041703283534393225,0.002471638571542702,0.03307501797555325,0.0,0.008553367420308381,0.02704821442837741,0.3989510871544597,0.764,0.112,0.1820369415449612,0.3283477565648105,0.14533288158563445,1.0
42,Carbon , Pennsylvania,42025,2010,96328.0,11605,30082,50332,0.125600624024961,0.04028916512386494,0.5007488766849725,0.1,0.046,0.052000000000000005,0.218,0.069,0.141,0.7958226060958392,0.1281766464579354,0.020295241259031642,0.006716634830994103,0.0,0.017949090607092433,0.03103978074910722,0.42757432141318397,0.7509999999999999,0.07,0.15892252373976734,0.41862214769495903,0.10527153371792322,0.9952393546680772
43,Centre , Pennsylvania,42027,2010,,17344,36209,44746,0.208854611716074,0.04493376297887576,0.5242626070409134,0.16899999999999998,0.075,0.092,0.23,0.077,0.172,,,,,,,,0.4351360701107011,0.841,0.317,,,0.06513715887717804,0.9868122687671559
44,Chester , Pennsylvania,42029,2010,211061.0,65050,45703,84284,0.06162589389621551,0.0483445086335195,0.4923857868020304,0.105,0.042,0.055999999999999994,0.145,0.057999999999999996,0.098,0.9305793111943941,0.0036671862636868014,0.02264748105997792,0.007680244100046907,0.0,0.0202358559847627,0.015189921397131637,0.3997694081475788,0.843,0.35700000000000004,0.0841518538970023,0.10554347838585704,0.028133145091225026,0.9925266846965066
45,Clearfield , Pennsylvania,42033,2010,107958.0,14225,25159,36331,0.16393715294659536,0.055219759719423916,0.5162070633768747,0.217,0.102,0.09,0.272,0.077,0.19,0.8830563737749866,0.07158339354193298,0.00404787046814502,0.017312288112043567,0.0,0.0054372996906204285,0.01856277441227144,0.4227065026362039,0.727,0.059,0.07775252794376099,0.30429356836555355,0.1585829307568438,1.0
46,Columbia , Pennsylvania,42037,2010,245629.0,10768,25422,42086,0.16437889960294952,0.0920514610551511,0.4711792702273929,0.11800000000000001,0.027000000000000003,0.076,0.16899999999999998,0.059000000000000004,0.124,0.28453073537733736,0.6977799852623265,0.0012905642249082968,0.007621249933843315,0.0,0.0063184721673743725,0.00245899303421013,0.4189264487369985,0.76,0.13,0.5195664685178305,0.88723439403789,0.07292681099707843,1.0
47,Crawford , Pennsylvania,42039,2010,96762.0,14632,28772,38321,0.2067784964579336,0.09874917709019093,0.491353001017294,0.177,0.087,0.061,0.231,0.061,0.11699999999999999,0.9163411256484983,0.048562452202310834,0.0013848411566524052,0.005684049523573304,0.00023769661644033814,0.008391724023893677,0.01939811082863108,0.44471022416621103,0.8079999999999999,0.146,0.1435955486604702,0.2460910542646255,0.16384967190296282,0.9991953770755614
48,Cumberland , Pennsylvania,42041,2010,196509.0,36916,37191,56209,0.06778942430857493,0.051117942984907766,0.4863893168977915,0.125,0.06,0.067,0.2,0.057,0.172,0.7551257194326977,0.01956144502287427,0.012716974795047556,0.010890086459144363,0.0005445043229572184,0.16780401915433898,0.03335725081293986,0.40911799761620976,0.82,0.213,0.15391856471448695,0.2000116254740492,0.05864757259291685,0.9986584684181108
49,Dauphin , Pennsylvania,42043,2010,222894.0,36996,35433,52177,0.14427544216373406,0.062394223174997175,0.4840041279669762,0.141,0.075,0.076,0.243,0.084,0.157,0.8630021445171248,0.010457885811192764,0.0189551984351306,0.02789218193401348,0.0019381409997577324,0.05403913968074511,0.023715308622035587,0.3540382744080441,0.773,0.154,0.12792486490431398,0.16464610314628614,0.11809737674798408,0.9923276542931287
50,Delaware , Pennsylvania,42045,2010,96771.0,79757,38228,59125,0.09716486680265228,0.05631823445978476,0.4799791991679666,0.121,0.059000000000000004,0.077,0.21600000000000005,0.065,0.179,0.8378439821847454,0.13006995897531284,0.0053735106591850865,0.012968761302456314,0.0,0.0010747021318370173,0.0126690847464633,0.3515804255425856,0.828,0.231,0.030083129681407268,0.04343938891884098,0.08821592515834124,0.9975796692214602
51,Erie , Pennsylvania,42049,2010,113980.0,41242,30689,42519,0.17387194259598351,0.07921802822652681,0.4895354772843288,0.18600000000000005,0.055999999999999994,0.086,0.249,0.10400000000000001,0.168,0.8568433058431304,0.10550096508159326,0.0025267590805404467,0.007922442533777855,0.0,0.00896648534830672,0.01824004211265134,0.4033752000387954,0.835,0.184,0.04493203142427623,0.09171020610057708,0.15724759571433794,0.9953296072276242
52,Fayette , Pennsylvania,42051,2010,111465.0,24279,24922,35750,0.2108173816473696,0.10556300268096516,0.4908350305498982,0.20800000000000002,0.098,0.131,0.251,0.111,0.203,0.8615708966940295,0.10083882833176333,0.0020544565558695553,0.007975597721257794,0.00016148566814695197,0.0054635984389718745,0.021935136589960973,0.4070595988302648,0.725,0.07,0.05446767824045471,0.20359727974793032,0.21026629935720845,1.0
53,Franklin , Pennsylvania,42055,2010,96145.0,24421,32141,49514,0.09150621330055987,0.034423909423909424,0.4923857868020304,0.111,0.032,0.063,0.166,0.05,0.12300000000000001,0.8520151853970566,0.08402933069842425,0.0077695147953611736,0.009464870768110666,0.0011961100421238756,0.033054240990171097,0.012470747308752405,0.4290979075385937,0.777,0.14300000000000002,0.09570799516809306,0.11567636009991406,0.06279874159178211,0.9992923742923744
54,Indiana , Pennsylvania,42063,2010,324194.0,14003,28904,41162,0.1878121180373669,0.07838671760211577,0.491353001017294,0.16699999999999998,0.051,0.083,0.264,0.086,0.179,0.6975884809712702,0.08485968278253145,0.001668753894273182,0.13759970881632602,0.0006354220004071636,0.05342480119928191,0.024223150335909983,0.42490894808255375,0.778,0.145,0.32599983674926797,0.8958339381561096,0.12608568930341008,1.0
55,Lackawanna , Pennsylvania,42069,2010,77358.0,38568,27390,42185,0.133788522770069,0.07567732115677321,0.4780793319415449,0.129,0.054000000000000006,0.066,0.29,0.07400000000000001,0.165,0.4187543628325448,0.5532976550583004,0.005144910675043305,0.003464412213345743,0.0,0.005506864189870472,0.013831795030895318,0.3866936320265505,0.7559999999999999,0.124,0.04946194461729932,0.08961718108276291,0.11997117951383147,1.0
56,Lancaster , Pennsylvania,42071,2010,68634.0,79018,34036,51740,0.10452442748393162,0.06557420623845407,0.4892747701736465,0.142,0.045,0.084,0.212,0.076,0.14300000000000002,0.8891802896523588,0.06543404143718856,0.0026080368330565025,0.0048518227117755035,0.0,0.024011422909928026,0.013914386455692514,0.4113746235035055,0.752,0.183,0.0238305503049938,0.0328742771520413,0.09041478549487704,0.9783501455284876
57,Lawrence , Pennsylvania,42073,2010,,17198,25478,38192,0.16649106707904246,0.09468725776638244,0.4750656167979002,0.152,0.037000000000000005,0.076,0.187,0.052000000000000005,0.14300000000000002,,,,,,,,0.4002209559251076,0.778,0.14400000000000002,,,0.16130358513320908,0.9935006857074712
58,Lebanon , Pennsylvania,42075,2010,383632.0,22541,34591,51436,0.10919692954816372,0.06092417283719186,0.483204134366925,0.133,0.035,0.057999999999999996,0.156,0.062,0.129,0.6066125870626017,0.3558749009467406,0.004616403219752261,0.020472744713683943,0.00013033323601785045,0.0036832172498644533,0.0086098135713392,0.4146666075151945,0.7609999999999999,0.116,0.4103012402289162,0.6276036392351714,0.0879075363405061,0.9856593870090916
59,Lehigh , Pennsylvania,42077,2010,107532.0,51313,32784,51729,0.13700625864093835,0.07281613462014352,0.4850669412976314,0.122,0.084,0.087,0.218,0.07400000000000001,0.157,0.9157460104899008,0.05261689543577727,0.007560540118290369,0.005449540601867351,0.0,0.004482386638396012,0.014144626715768329,0.4001520082630133,0.7509999999999999,0.162,0.03864722670668252,0.07678522035351665,0.1119089198851755,0.9991762598076568
60,Luzerne , Pennsylvania,42079,2010,125920.0,58080,26508,41898,0.16097565679096468,0.0823761887118686,0.4863893168977915,0.156,0.05,0.085,0.242,0.095,0.17,0.8355702033036849,0.06695520965692503,0.007202986022871664,0.04113722998729352,0.0,0.009331321473951716,0.03980304955527319,0.3896349862258953,0.8240000000000001,0.13699999999999998,0.0558401432506887,0.0983446473829201,0.13849280896800226,0.9978298840840524
61,Lycoming , Pennsylvania,42081,2010,108116.0,18977,29622,41037,0.17982934323274735,0.09777005826983416,0.4916115912557194,0.222,0.076,0.1,0.23600000000000002,0.079,0.168,0.9359946723889156,0.025648377668430204,0.001896111583854379,0.01229235265825595,0.0,0.0025158163454067854,0.021652669355137075,0.4202455604152395,0.778,0.147,0.14286329851926013,0.19429773220213944,0.128214685054044,0.9896907216494846
62,Mercer , Pennsylvania,42085,2010,1203012.0,21393,27262,40398,0.1673532393748687,0.0850914205344585,0.490316004077472,0.157,0.049,0.109,0.243,0.095,0.16399999999999998,0.7770321493052439,0.13397372594787085,0.0022493541211558985,0.05659295169125495,0.00039068604469448347,0.005561873032022957,0.024199259857757036,0.4106483429159071,0.8059999999999999,0.118,1.2070608413967183,2.563928814472024,0.14202018474170372,0.9954792043399638
63,Monroe , Pennsylvania,42089,2010,204123.0,21845,28064,54549,0.13610096313517106,0.08693064774547951,0.4929006085192698,0.142,0.075,0.1,0.239,0.095,0.153,0.7901608343988673,0.03719815993298158,0.009832306991372849,0.02416190238238709,0.02121759919264365,0.09680437775262954,0.02062481934911793,0.40114442664225225,0.7759999999999999,0.15,0.1600466351110094,0.23263200769054704,0.10600336573135967,0.997940032043946
64,Montgomery , Pennsylvania,42091,2010,77350.0,121057,42318,75448,0.05453367859132699,0.049669969870600315,0.485331960885229,0.11900000000000001,0.052000000000000005,0.083,0.18,0.075,0.136,0.9124886877828056,0.047433742727860384,0.003335488041370395,0.0031157078215901745,0.0,0.018073691014867485,0.01555268261150614,0.3745177891406528,0.845,0.295,0.020536020221878948,0.025922412582502455,0.04364230955154055,0.9972570055208206
65,Northampton , Pennsylvania,42095,2010,1513952.0,46620,34737,56729,0.10911845894290836,0.055358026913902514,0.4887525562372188,0.139,0.069,0.087,0.212,0.069,0.16399999999999998,0.4573308797108495,0.12286783200524193,0.005164628733275559,0.2645836856122255,0.007964585402971824,0.08631647502694934,0.0557719135084864,0.4047833547833548,0.7759999999999999,0.177,0.7056341271557273,1.3226783560703559,0.09912627790808014,1.0
