,Unnamed: 0,Unnamed: 0.1_x,S1501_C01_025E,S1501_C01_026E,S1501_C01_027E,S1903_C03_014E,S1903_C03_001E,S2301_C03_010E,S2301_C02_011E,S0101_C01_015E,S0101_C01_016E,S0101_C01_017E,S0101_C01_018E,S0101_C01_019E,S1701_C01_001E,S1701_C02_001E,S1701_C01_010E,S1701_C02_010E,S0101_C01_033E,S0101_C03_030E,S0101_C05_030E,S1810_C03_026E,S1810_C03_036E,S1810_C03_044E,S1810_C03_052E,S1810_C03_060E,S1810_C03_067E,S2101_C03_012E,S2101_C03_013E,S2201_C03_001E,S2201_C01_001E,S2701_C01_013E,S2701_C04_013E,county,state,fips,Unnamed: 0.1_y,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,B02001_001E,B01001A_014E,B01001A_015E,B01001A_016E,B01001A_029E,B01001A_030E,B01001A_031E,B01001B_014E,B01001B_015E,B01001B_016E,B01001B_029E,B01001B_030E,B01001B_031E,B01001C_014E,B01001C_015E,B01001C_016E,B01001C_029E,B01001C_030E,B01001C_031E,B01001D_014E,B01001D_015E,B01001D_016E,B01001D_029E,B01001D_030E,B01001D_031E,B01001E_014E,B01001E_015E,B01001E_016E,B01001E_029E,B01001E_030E,B01001E_031E,B01001F_014E,B01001F_015E,B01001F_016E,B01001F_029E,B01001F_030E,B01001F_031E,B01001G_014E,B01001G_015E,B01001G_016E,B01001G_029E,B01001G_030E,B01001G_031E,B01001I_014E,B01001I_015E,B01001I_016E,B01001I_029E,B01001I_030E,B01001I_031E,year,population_all,population_65,income_median_house_65,income_median_house_all,per_poverty_all,per_poverty_65,per_male_all,per_hear_diffi_65,per_vision_diffi_65,per_cog_diffi_65,per_ambu_diffi_65,per_selfCare_diffi_65,per_indeLive_diffi_65,per_oneRace_white_all,per_oneRace_baa_all,per_oneRace_aian_all,per_oneRace_asian_all,per_oneRace_nhopi_all,per_oneRace_other_all,per_twoRace_over_all,per_male_65
10,10,"Worcester County, Massachusetts: Summary level: 050, state:25> county:027",126050,108399,37636,40725,70402,28.1,7.3,42688,31384,19853,13102,19023,798786,83428,121539,9927,97.6,55681,70369,13.2,5.5,8.7,19.9,8.0,14.2,10468,11315,36233,308533,121539,201,Worcester , Massachusetts,25027,"Worcester County, Massachusetts: Summary level: 050, state:25> county:027",211250.0,67044.0,1558.0,9036.0,484.0,4529.0,19611.0,313512.0,32703,13147,6336,12395,7314,2311,1094.0,79.0,34.0,2719.0,1389.0,690.0,,,,,,,135.0,161.0,29.0,640.0,243.0,70.0,,,,,,,,,,,,,0.0,101.0,0.0,259.0,0.0,0.0,1530.0,478.0,225.0,2345.0,693.0,111.0,2017,313512.0,126050,40725,70402,0.10444349300062845,0.08167748623898502,0.4939271255060729,0.132,0.055,0.087,0.19899999999999998,0.08,0.142,0.6738179080864528,0.21384827375028706,0.004969506749342928,0.02882186327796065,0.0015438005562785477,0.014446018015259384,0.0625526295644186,0.4140103133677112
11,11,"Allegan County, Michigan: Summary level: 050, state:26> county:005",18497,16177,4439,43142,62853,17.6,6.7,5937,5526,3615,1431,1988,115361,10710,17868,1462,100.1,8605,9892,14.7,4.4,4.0,15.4,6.0,8.7,1434,1309,3112,44766,17868,24,Allegan , Michigan,26005,"Allegan County, Michigan: Summary level: 050, state:26> county:005",90591.0,6799.0,81.0,990.0,0.0,633.0,3652.0,102746.0,5393,2120,804,4662,2366,715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,60.0,31.0,206.0,31.0,0.0,2017,102746.0,18497,43142,62853,0.09283900104888133,0.081822252070741,0.5002498750624688,0.147,0.044000000000000004,0.04,0.154,0.06,0.087,0.881698557608082,0.06617289237537227,0.0007883518579798727,0.009635411597531778,0.0,0.0061608237790278944,0.03554396278200611,0.4496404822403633
12,12,"Bay County, Michigan: Summary level: 050, state:26> county:017",20729,17334,4173,36557,44770,14.3,4.4,6257,5515,3887,2401,2669,102743,15473,20107,1874,98.9,9010,11719,16.9,6.2,12.2,23.2,6.3,16.1,2112,2063,7621,44907,20107,15,Bay , Michigan,26017,"Bay County, Michigan: Summary level: 050, state:26> county:017",174454.0,38933.0,1934.0,23250.0,125.0,22087.0,9135.0,269918.0,5440,2748,647,11021,5911,3136,,,,1605.0,880.0,638.0,,,,,,,1014.0,291.0,152.0,963.0,388.0,164.0,,,,,,,204.0,717.0,0.0,565.0,456.0,0.0,,,,,,,,,,,,,2017,269918.0,20729,36557,44770,0.1505990675763799,0.09320137265628886,0.4972347913524384,0.16899999999999998,0.062,0.122,0.23199999999999998,0.063,0.161,0.6463222163768255,0.14424010254966324,0.00716513904222764,0.08613727131943776,0.000463103609244289,0.08182855533902889,0.03384361176357264,0.42621448212648944
13,13,"Berrien County, Michigan: Summary level: 050, state:26> county:021",29701,26618,7322,40020,48629,25.9,9.0,9567,7530,5151,3709,3744,150427,26670,29273,3038,95.9,13140,16561,17.4,8.6,8.3,24.1,8.1,17.4,3248,2499,10063,64166,29273,262,Berrien , Michigan,26021,"Berrien County, Michigan: Summary level: 050, state:26> county:021",91129.0,11965.0,307.0,3064.0,0.0,2761.0,1284.0,110510.0,6999,3387,1444,8832,4928,1052,841.0,158.0,0.0,819.0,430.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,78.0,30.0,30.0,123.0,28.0,25.0,2017,110510.0,29701,40020,48629,0.17729529938109514,0.1037816417859461,0.4895354772843288,0.174,0.086,0.083,0.24100000000000002,0.081,0.174,0.8246222061351914,0.1082707447289838,0.0027780291376346034,0.02772599764727174,0.0,0.02498416432902,0.01161885802189847,0.3983030874381334
14,14,"Calhoun County, Michigan: Summary level: 050, state:26> county:025",22907,20710,4938,40594,45386,20.9,6.1,7675,5765,3281,3056,3130,130776,27087,22056,1985,97.6,10121,12786,15.6,7.2,12.4,25.5,8.5,16.2,2714,1912,10013,54556,22056,80,Calhoun , Michigan,26025,"Calhoun County, Michigan: Summary level: 050, state:26> county:025",93763.0,4218.0,945.0,663.0,100.0,2096.0,1939.0,103724.0,5444,2452,1121,5032,2876,1393,762.0,122.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,0.0,0.0,74.0,23.0,0.0,2017,103724.0,22907,40594,45386,0.20712516057992292,0.08999818643453028,0.4939271255060729,0.156,0.07200000000000001,0.124,0.255,0.085,0.162,0.9039662951679457,0.04066561258725078,0.009110716902549073,0.006391963287185222,0.0009640970267247696,0.02020747368015117,0.018693841348193282,0.39363513336534683
15,15,"Clinton County, Michigan: Summary level: 050, state:26> county:037",12878,11825,2935,46172,62175,20.7,5.3,4998,2774,2403,1287,1416,77735,6031,12692,722,96.1,5887,6991,12.8,3.2,6.3,18.1,5.8,11.3,1158,1376,2380,29959,12692,0,Clinton , Michigan,26037,"Clinton County, Michigan: Summary level: 050, state:26> county:037",,,,,,,,,3568,1584,595,3100,1606,627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,,12878,46172,62175,0.07758409982633306,0.05688622754491018,0.49005609382967874,0.128,0.032,0.063,0.18100000000000002,0.057999999999999996,0.113,,,,,,,,0.44626494797328775
16,16,"Eaton County, Michigan: Summary level: 050, state:26> county:045",19328,17615,4105,55530,64522,17.2,4.5,6788,5218,3145,2149,2028,107332,9038,18953,869,96.4,8719,10609,17.8,6.2,7.4,20.9,7.2,12.7,2238,1486,3791,44329,18953,27,Eaton , Michigan,26045,"Eaton County, Michigan: Summary level: 050, state:26> county:045",161227.0,13745.0,880.0,2497.0,89.0,1838.0,3269.0,183545.0,5284,2342,616,8491,4139,1925,,,,269.0,311.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.0,51.0,0.0,82.0,32.0,36.0,2017,183545.0,19328,55530,64522,0.08420601498155257,0.045850261172373764,0.4908350305498982,0.17800000000000002,0.062,0.07400000000000001,0.209,0.07200000000000001,0.127,0.8784058405295704,0.0748862676727778,0.004794464572720586,0.013604293225094663,0.00048489471246833204,0.010013893050750497,0.017810346236617723,0.4264279801324503
17,17,"Genesee County, Michigan: Summary level: 050, state:26> county:049",68945,59905,11481,41160,46298,15.5,3.8,23519,16561,10763,9244,8858,402439,73711,67786,7404,93.4,29926,39019,14.1,5.1,10.8,27.3,9.6,16.6,7703,4872,29036,165719,67786,0,Genesee , Michigan,26049,"Genesee County, Michigan: Summary level: 050, state:26> county:049",167774.0,9451.0,1212.0,2451.0,0.0,2486.0,3179.0,186553.0,15076,6652,2956,14413,7880,3717,3111.0,1198.0,331.0,755.0,170.0,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,204.0,0.0,0.0,241.0,55.0,0.0,2017,186553.0,68945,41160,46298,0.18316067776731382,0.1092260938836928,0.4829369183040331,0.141,0.051,0.10800000000000001,0.273,0.096,0.166,0.8993369176587886,0.05066120619877461,0.006496813238061033,0.013138357464098674,0.0,0.013325971707772053,0.017040733732504972,0.358024512292407
18,18,"Grand Traverse County, Michigan: Summary level: 050, state:26> county:055",17627,16594,7181,49841,60601,23.6,4.1,5929,4741,2159,2193,2605,90560,9473,17200,1070,97.1,7982,9645,14.3,2.1,6.4,18.2,5.6,12.2,1914,1627,3168,38211,17200,274,Grand Traverse , Michigan,26055,"Grand Traverse County, Michigan: Summary level: 050, state:26> county:055",69586.0,3054.0,1180.0,4337.0,296.0,979.0,3727.0,83159.0,4963,1816,929,5885,2769,1018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,83159.0,17627,49841,60601,0.10460468197879859,0.062209302325581396,0.4926433282597666,0.14300000000000002,0.021,0.064,0.182,0.055999999999999994,0.122,0.8367825490927019,0.03672482834088914,0.01418968482064479,0.05215310429418343,0.0035594463617888623,0.011772628338484109,0.04481775875130774,0.43728371248652637
19,19,"Ingham County, Michigan: Summary level: 050, state:26> county:065",38695,34915,14310,42080,50896,21.9,8.1,12806,11531,5675,4792,3891,271508,54807,38071,3680,94.2,16837,21858,15.1,7.8,8.4,23.5,6.6,14.3,4437,2470,15580,111915,38071,185,Ingham , Michigan,26065,"Ingham County, Michigan: Summary level: 050, state:26> county:065",83669.0,9993.0,247.0,1721.0,0.0,4682.0,2571.0,102883.0,9180,4125,1121,8789,6561,2786,1006.0,74.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,229.0,257.0,80.0,432.0,271.0,68.0,2017,102883.0,38695,42080,50896,0.20186145527940244,0.09666150087993486,0.48506694129763134,0.151,0.078,0.084,0.235,0.066,0.14300000000000002,0.813244170562678,0.09712974932690532,0.002400785358125249,0.016727739276654063,0.0,0.04550800423782355,0.024989551237813826,0.37281302493862256
20,20,"Isabella County, Michigan: Summary level: 050, state:26> county:073",8830,7698,2223,51524,44100,21.5,7.4,2965,2120,1232,1009,1504,64523,15953,8676,567,95.6,3810,5020,20.0,4.5,9.9,23.1,3.5,9.1,841,962,2686,25000,8676,34,Isabella , Michigan,26073,"Isabella County, Michigan: Summary level: 050, state:26> county:073",670746.0,94354.0,4280.0,142921.0,598.0,23959.0,32745.0,969603.0,2268,880,474,28953,14107,4839,,,,2506.0,890.0,108.0,,,,,,,2988.0,1707.0,40.0,3834.0,1760.0,303.0,,,,,,,275.0,72.0,0.0,445.0,135.0,187.0,405.0,62.0,0.0,130.0,0.0,,,,,,,,2017,969603.0,8830,51524,44100,0.2472451683895665,0.06535269709543569,0.4887525562372188,0.2,0.045,0.099,0.231,0.035,0.091,0.6917738497096234,0.0973119926402868,0.004414177761413692,0.14740156538294538,0.0006167472666648102,0.024710113314418376,0.03377155392464751,0.4101925254813137
21,21,"Jackson County, Michigan: Summary level: 050, state:26> county:075",27270,24527,6509,41300,50258,23.0,8.7,8170,7713,4363,4056,2968,148125,19533,26543,1234,101.7,12303,14967,11.9,5.7,7.8,19.2,5.9,11.9,2778,2519,6874,62220,26543,119,Jackson , Michigan,26075,"Jackson County, Michigan: Summary level: 050, state:26> county:075",61861.0,257.0,2341.0,1219.0,0.0,26293.0,3187.0,95158.0,7389,3330,1116,3394,1977,526,258.0,22.0,188.0,,,,,,,,,,,,,,,,,,,,,,1181.0,17.0,0.0,345.0,182.0,0.0,,,,,,,62.0,91.0,0.0,228.0,0.0,100.0,2017,95158.0,27270,41300,50258,0.13186835443037975,0.04649060015823381,0.5042141794744671,0.11900000000000001,0.057,0.078,0.192,0.059000000000000004,0.11900000000000001,0.6500872233548414,0.00270077134870426,0.02460118960045398,0.01281027343996301,0.0,0.27630887576451796,0.03349166649151937,0.43399339933993397
22,22,"Kalamazoo County, Michigan: Summary level: 050, state:26> county:077",38175,35208,13540,44657,56025,22.8,6.4,12898,9283,6940,4256,4798,254899,35726,37438,1837,96.4,16620,21555,15.9,5.6,8.4,22.4,7.0,14.4,3700,2988,11246,104075,37438,139,Kalamazoo , Michigan,26077,"Kalamazoo County, Michigan: Summary level: 050, state:26> county:077",1017834.0,241839.0,4756.0,59406.0,451.0,35595.0,48685.0,1408566.0,9188,4321,1571,51783,26893,12720,859.0,252.0,0.0,7951.0,3483.0,1322.0,,,,,,,1902.0,356.0,231.0,2442.0,928.0,345.0,,,,,,,1203.0,426.0,22.0,452.0,381.0,117.0,1080.0,256.0,41.0,422.0,300.0,0.0,41.0,139.0,0.0,201.0,120.0,0.0,2017,1408566.0,38175,44657,56025,0.14015747413681498,0.049067792082910414,0.4908350305498982,0.159,0.055999999999999994,0.084,0.22399999999999998,0.07,0.14400000000000002,0.7226029877194253,0.1716916353227325,0.003376483601052418,0.0421748075702523,0.00032018378975497066,0.025270381366581333,0.03456352063020121,0.39502292075965945
23,23,"Kent County, Michigan: Summary level: 050, state:26> county:081",85927,75919,24296,42829,61125,24.4,6.3,29638,19897,14732,10294,11366,636894,65013,83469,4913,97.4,38143,47784,12.1,4.4,7.7,19.4,6.0,13.6,6575,7699,22922,240678,83469,801,Kent , Michigan,26081,"Kent County, Michigan: Summary level: 050, state:26> county:081",134192.0,13257.0,179.0,1729.0,0.0,985.0,4041.0,154383.0,21133,9554,3700,13857,7186,4872,1477.0,589.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,977.0,152.0,129.0,806.0,448.0,302.0,2017,154383.0,85927,42829,61125,0.10207821081687063,0.058860175634067737,0.49341438703140833,0.121,0.044000000000000004,0.077,0.19399999999999998,0.06,0.136,0.8692148746947527,0.08587085365616681,0.0011594540849704954,0.011199419625217803,0.0,0.006380236165899095,0.02617516177299314,0.40018853212610705
24,24,"Lapeer County, Michigan: Summary level: 050, state:26> county:087",15586,14085,1899,46300,55866,15.0,6.9,5777,3728,3090,1645,1346,86395,6985,15267,1204,102.3,7285,8301,15.2,3.8,7.8,18.4,3.9,9.6,1471,1195,3846,34271,15267,31,Lapeer , Michigan,26087,"Lapeer County, Michigan: Summary level: 050, state:26> county:087",1397976.0,136200.0,10139.0,381911.0,17166.0,103883.0,141374.0,2188649.0,4729,2029,432,68974,32501,19708,,,,4358.0,1459.0,812.0,393.0,249.0,0.0,411.0,121.0,117.0,11010.0,5596.0,1153.0,14514.0,6834.0,3087.0,281.0,87.0,153.0,72.0,272.0,164.0,1100.0,277.0,0.0,1503.0,457.0,292.0,1842.0,252.0,260.0,1218.0,491.0,,148.0,0.0,0.0,22.0,19.0,183.0,2017,2188649.0,15586,46300,55866,0.08084958620290526,0.07886290692342962,0.5056846267918932,0.152,0.038,0.078,0.184,0.039,0.096,0.6387392405086425,0.06223017030140511,0.0046325381548160535,0.17449623032290695,0.00784319459173216,0.047464440392223695,0.06459418572827347,0.46131143333761065
25,25,"Lenawee County, Michigan: Summary level: 050, state:26> county:091",17787,15338,3113,42931,56515,21.6,6.8,6695,3944,2414,2512,2222,93207,8963,17043,1021,102.2,7942,9845,13.9,6.1,12.8,20.3,6.5,14.9,2352,1797,3391,38559,17043,38,Lenawee , Michigan,26091,"Lenawee County, Michigan: Summary level: 050, state:26> county:091",,,,,,,,,5006,2082,763,3583,1943,1115,,,,1408.0,590.0,349.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.0,45.0,0.0,133.0,144.0,0.0,2017,,17787,42931,56515,0.09616230540624632,0.0599072933169043,0.5054401582591495,0.139,0.061,0.128,0.203,0.065,0.149,,,,,,,,0.44138977905211674
